,position
16421,1.0
4217,1.0
14935,2.0
3711,2.0
6478,1.0
9995,3.0
14758,2.0
248,2.0
11928,2.0
5580,2.0
10197,2.0
2928,2.0
5880,1.0
1905,2.0
14121,3.0
7870,3.0
5342,2.0
12207,1.0
17899,1.0
12218,3.0
17261,3.0
15655,3.0
14152,2.0
12141,2.0
3659,3.0
16637,0.0
1085,2.0
15316,3.0
5854,3.0
11871,1.0
15126,3.0
17256,1.0
9391,3.0
9176,2.0
9647,1.0
4226,1.0
11568,3.0
988,3.0
17622,3.0
3767,1.0
2533,1.0
13002,3.0
1637,2.0
10345,3.0
2598,0.0
11355,1.0
4303,3.0
18914,1.0
10522,3.0
10073,2.0
6787,1.0
17424,1.0
5323,1.0
538,3.0
14814,2.0
12854,2.0
3675,2.0
4974,3.0
1756,2.0
16553,2.0
16992,1.0
5928,3.0
16530,3.0
5710,2.0
1600,2.0
14445,0.0
658,1.0
4333,1.0
9841,1.0
9085,3.0
5465,1.0
1107,3.0
13870,0.0
18992,0.0
12860,1.0
15312,0.0
17839,3.0
16293,3.0
3335,1.0
14387,1.0
11753,1.0
17531,0.0
13079,2.0
11237,2.0
12767,3.0
570,1.0
10236,3.0
2619,0.0
13241,3.0
12152,3.0
1249,2.0
1010,1.0
5599,2.0
9681,0.0
477,1.0
3860,2.0
3831,2.0
5385,2.0
4684,2.0
953,2.0
11913,1.0
365,3.0
7397,1.0
15315,1.0
14325,3.0
13265,2.0
18671,0.0
9713,2.0
4656,3.0
17190,1.0
16379,1.0
845,2.0
5431,3.0
8759,1.0
13796,3.0
11820,3.0
15041,1.0
1618,0.0
2022,2.0
613,1.0
2479,1.0
16854,2.0
4867,3.0
13624,2.0
15234,2.0
17375,3.0
3319,3.0
17355,1.0
1417,2.0
16584,2.0
5558,3.0
15580,3.0
17927,1.0
10533,2.0
14860,0.0
19054,0.0
10108,2.0
14476,2.0
12655,3.0
15976,1.0
7026,3.0
4529,1.0
9219,2.0
10188,3.0
1626,2.0
10407,2.0
3124,3.0
13977,2.0
18342,1.0
4189,3.0
3523,3.0
5073,3.0
11735,3.0
18049,0.0
3399,0.0
1892,3.0
5981,2.0
10176,1.0
15115,3.0
5312,1.0
14730,0.0
18024,3.0
17354,1.0
1709,3.0
8091,1.0
15069,3.0
11190,3.0
7648,2.0
1018,3.0
8234,2.0
9373,3.0
7256,1.0
13366,2.0
10314,2.0
3788,0.0
12753,1.0
12503,1.0
14727,0.0
16402,2.0
10322,2.0
14905,1.0
15062,1.0
429,3.0
4271,2.0
19150,3.0
18360,0.0
14146,2.0
13566,0.0
12192,1.0
11483,2.0
17768,2.0
18421,1.0
8756,1.0
8138,0.0
11678,3.0
8553,1.0
14340,3.0
18527,0.0
6972,2.0
5948,3.0
13463,1.0
9567,1.0
4008,1.0
4695,1.0
1179,3.0
4995,2.0
11188,1.0
2063,1.0
10425,0.0
8475,2.0
12599,1.0
8491,3.0
7954,0.0
10282,1.0
13777,2.0
600,2.0
2758,1.0
15726,3.0
4516,3.0
14843,0.0
18047,3.0
2616,3.0
505,1.0
12484,1.0
2956,1.0
13914,1.0
17473,0.0
5924,1.0
9967,0.0
14522,1.0
13674,1.0
9342,2.0
10394,1.0
12308,2.0
3735,3.0
8571,3.0
15873,1.0
11992,1.0
18399,2.0
9939,1.0
3843,2.0
16420,0.0
7271,3.0
13780,3.0
9921,2.0
1835,1.0
4445,3.0
1384,2.0
1324,2.0
9462,1.0
13097,3.0
4375,1.0
11775,3.0
1141,0.0
13738,1.0
18785,2.0
5201,3.0
7291,1.0
5982,3.0
3900,0.0
14437,3.0
10859,3.0
6405,3.0
1567,0.0
2703,1.0
11073,2.0
4205,3.0
6447,1.0
3027,3.0
2530,2.0
15850,1.0
6580,1.0
10471,1.0
7594,1.0
13425,0.0
5940,1.0
10332,1.0
2763,0.0
2646,1.0
1842,1.0
18516,1.0
957,3.0
5305,1.0
4324,1.0
3935,1.0
17154,0.0
19102,0.0
3505,3.0
18266,0.0
5736,1.0
3219,2.0
1604,1.0
12915,1.0
16651,1.0
2560,2.0
16796,0.0
4284,1.0
9831,2.0
4290,3.0
11554,3.0
465,2.0
16275,0.0
13593,1.0
13098,3.0
11773,1.0
700,3.0
15369,1.0
12807,3.0
18973,3.0
2764,2.0
9302,1.0
8447,1.0
3618,1.0
19178,0.0
4282,1.0
12943,3.0
3466,0.0
6000,0.0
4469,3.0
6934,2.0
18929,1.0
13604,2.0
2250,1.0
1710,1.0
18502,2.0
13792,3.0
8050,0.0
5042,1.0
18886,2.0
12167,1.0
15798,1.0
16193,2.0
10768,1.0
10338,1.0
7855,1.0
2931,2.0
17462,2.0
3558,3.0
7960,2.0
806,0.0
564,3.0
10389,1.0
18017,2.0
1190,1.0
3050,3.0
19118,3.0
1596,3.0
14177,1.0
6290,3.0
14049,2.0
4018,1.0
1739,2.0
7878,3.0
7179,1.0
19172,0.0
366,1.0
4320,2.0
15237,0.0
12774,2.0
11242,2.0
4114,1.0
11140,1.0
5649,0.0
11830,2.0
16976,2.0
6635,2.0
18996,1.0
5221,1.0
2398,3.0
799,1.0
12215,2.0
17684,2.0
3456,2.0
16558,3.0
5543,1.0
10786,1.0
3296,2.0
626,1.0
11306,2.0
3034,1.0
13246,2.0
9079,1.0
3107,3.0
3429,2.0
18587,3.0
3777,2.0
3361,1.0
10576,2.0
15677,1.0
6503,3.0
17805,0.0
6483,0.0
11577,1.0
848,3.0
15625,1.0
8368,3.0
14247,3.0
3547,2.0
7555,1.0
16783,3.0
5540,1.0
17680,1.0
7598,2.0
1069,1.0
16689,3.0
18953,0.0
18270,2.0
3035,2.0
14315,2.0
18296,1.0
9471,1.0
17987,3.0
998,3.0
5746,1.0
13781,2.0
12902,3.0
12126,2.0
12707,2.0
7771,1.0
10053,2.0
12603,2.0
8601,1.0
3092,3.0
11116,3.0
4933,2.0
3599,0.0
8400,1.0
1803,0.0
18199,2.0
486,3.0
7477,0.0
14948,3.0
458,2.0
12577,1.0
16350,1.0
9288,1.0
12191,1.0
11608,1.0
3452,2.0
5489,0.0
1662,3.0
13969,0.0
14141,2.0
4705,3.0
5066,1.0
16743,1.0
1492,1.0
10140,1.0
8370,3.0
17777,3.0
12155,2.0
8310,2.0
14762,2.0
6729,2.0
11257,1.0
18045,2.0
6391,2.0
6469,3.0
8163,2.0
15632,0.0
10837,1.0
18783,0.0
19206,1.0
8673,0.0
8327,1.0
17857,2.0
409,0.0
10949,1.0
9807,0.0
11515,1.0
7365,1.0
3230,1.0
10069,0.0
6121,3.0
16806,1.0
9501,3.0
9571,1.0
17631,3.0
12069,2.0
1704,1.0
2482,2.0
5452,1.0
3947,2.0
1569,0.0
5253,3.0
12080,1.0
3894,2.0
9149,1.0
10509,3.0
14245,3.0
8684,2.0
3263,1.0
3474,2.0
2116,3.0
17523,2.0
19004,1.0
2909,1.0
2334,3.0
15558,2.0
1874,1.0
18545,1.0
16054,0.0
12540,2.0
4699,1.0
4540,1.0
9344,2.0
18861,2.0
3064,3.0
15736,2.0
17416,0.0
19225,0.0
17052,2.0
6719,3.0
6294,3.0
17874,3.0
16027,2.0
14553,3.0
12012,1.0
9006,2.0
10588,1.0
1840,3.0
14065,2.0
14971,2.0
18773,3.0
12530,2.0
10027,1.0
18788,1.0
4897,1.0
7050,0.0
1574,2.0
1844,3.0
6162,1.0
894,3.0
11788,1.0
6139,3.0
16183,1.0
351,1.0
680,3.0
6756,3.0
135,3.0
12031,3.0
13892,2.0
15080,3.0
677,3.0
11736,3.0
3400,1.0
17419,1.0
5310,2.0
2857,3.0
19136,2.0
12496,2.0
11029,3.0
16993,2.0
4351,1.0
16368,1.0
4083,2.0
14332,2.0
18971,3.0
3518,2.0
19077,3.0
18281,3.0
12451,1.0
18119,1.0
17644,1.0
11295,1.0
8320,2.0
4048,0.0
12309,1.0
1720,2.0
7078,1.0
12990,0.0
13905,2.0
17710,0.0
8904,2.0
4364,1.0
2562,2.0
16510,0.0
10125,3.0
5796,1.0
2473,2.0
14403,1.0
17557,1.0
14632,1.0
12202,2.0
5970,2.0
14126,1.0
11101,2.0
1855,2.0
3278,2.0
14549,0.0
11754,1.0
3134,1.0
3801,2.0
13935,2.0
12434,0.0
9642,1.0
425,1.0
659,2.0
2804,3.0
10015,2.0
2683,3.0
10400,2.0
1769,3.0
382,3.0
11576,2.0
1796,3.0
9815,1.0
7403,3.0
11508,2.0
1507,3.0
12153,3.0
12282,3.0
14952,2.0
1721,3.0
1806,1.0
13572,2.0
9376,3.0
8452,1.0
16861,3.0
8544,1.0
7392,1.0
6969,2.0
17396,1.0
17603,1.0
9023,1.0
4635,2.0
9840,2.0
3135,3.0
2713,0.0
17879,0.0
16114,1.0
13278,2.0
9654,2.0
12987,1.0
16284,3.0
4359,1.0
18245,2.0
8441,2.0
7014,2.0
6896,2.0
16331,2.0
14278,3.0
3065,3.0
14137,0.0
7415,3.0
16084,1.0
11749,2.0
3545,0.0
878,3.0
18340,1.0
1325,2.0
1092,2.0
15719,3.0
6524,1.0
10909,1.0
15177,2.0
6423,3.0
10877,1.0
7483,3.0
8189,2.0
9384,3.0
16830,1.0
15226,0.0
9283,3.0
18842,1.0
6771,1.0
18128,1.0
2573,1.0
12715,1.0
5371,2.0
13829,1.0
334,3.0
11246,0.0
7485,2.0
16429,0.0
5382,1.0
13335,2.0
13161,2.0
19151,2.0
15501,3.0
5663,3.0
1306,3.0
17538,2.0
18391,0.0
5896,2.0
5070,2.0
17074,1.0
5016,3.0
8233,1.0
6427,0.0
9275,3.0
3699,1.0
2516,2.0
546,3.0
18324,2.0
8681,3.0
13271,1.0
8742,1.0
10796,2.0
10591,1.0
5622,1.0
9021,3.0
10945,1.0
16699,3.0
12101,2.0
3324,3.0
4880,0.0
7242,2.0
11337,2.0
14460,3.0
12232,3.0
17437,2.0
12904,3.0
2720,0.0
8559,2.0
56,1.0
10168,3.0
10800,1.0
12933,2.0
14117,1.0
2074,1.0
4281,2.0
3049,1.0
3553,0.0
9506,2.0
4925,1.0
8463,1.0
8537,2.0
17107,0.0
17338,1.0
9976,0.0
11948,1.0
16070,1.0
11464,1.0
2833,2.0
1171,1.0
14145,3.0
18618,1.0
19083,2.0
2708,1.0
9416,2.0
10816,3.0
9042,3.0
6023,2.0
1332,0.0
6683,2.0
2028,2.0
5877,1.0
16523,0.0
3488,2.0
5364,3.0
6354,2.0
2346,2.0
258,2.0
11580,0.0
14225,3.0
8995,3.0
9524,2.0
6470,1.0
15092,3.0
7216,1.0
391,2.0
13362,3.0
16909,1.0
11156,1.0
16967,1.0
5934,1.0
8416,3.0
16954,3.0
8721,2.0
11484,1.0
18792,1.0
7004,1.0
5817,2.0
12168,1.0
10560,1.0
5166,2.0
6786,3.0
4283,1.0
17253,1.0
14991,2.0
16052,2.0
18643,0.0
7273,2.0
4873,1.0
4222,3.0
6745,2.0
15586,2.0
10760,1.0
8783,2.0
13988,1.0
7544,2.0
5617,1.0
12369,1.0
9747,2.0
12565,1.0
5271,2.0
13352,3.0
7743,1.0
8333,2.0
5918,1.0
14144,3.0
970,2.0
1358,3.0
16433,0.0
15671,1.0
9838,3.0
8878,1.0
3348,2.0
2622,1.0
5320,1.0
13878,1.0
10440,0.0
14787,3.0
1189,2.0
13766,0.0
3911,1.0
10336,2.0
4726,1.0
1470,2.0
20,0.0
4976,1.0
5,0.0
13802,2.0
16088,1.0
8678,2.0
3998,3.0
18651,1.0
10651,2.0
14246,2.0
17925,3.0
11083,2.0
10423,1.0
4829,0.0
15894,1.0
11441,1.0
9184,3.0
9181,1.0
11143,3.0
3179,1.0
3025,3.0
3715,2.0
14547,0.0
2959,1.0
8002,0.0
18912,1.0
16930,1.0
18292,2.0
3439,0.0
15083,3.0
14287,0.0
7556,1.0
15191,3.0
1096,1.0
18572,2.0
16128,2.0
10072,2.0
16246,1.0
4785,2.0
3411,1.0
15658,1.0
11836,2.0
10413,1.0
17202,2.0
13559,2.0
4513,1.0
11141,1.0
19101,2.0
1322,3.0
15261,1.0
10374,3.0
17320,3.0
5921,1.0
11932,2.0
3759,2.0
9322,2.0
15432,1.0
3949,0.0
14090,3.0
5998,0.0
14082,3.0
3859,2.0
14296,1.0
13253,0.0
13750,1.0
3960,3.0
12445,1.0
12482,3.0
3576,1.0
11489,1.0
6120,1.0
1536,2.0
17883,0.0
14590,1.0
8980,2.0
6180,3.0
14942,1.0
2451,1.0
3061,3.0
11648,3.0
15560,2.0
8603,0.0
17646,1.0
15045,1.0
309,3.0
614,0.0
2634,1.0
1456,1.0
15814,1.0
339,2.0
18002,1.0
12912,2.0
3190,1.0
2296,1.0
13666,0.0
7624,2.0
4229,2.0
10657,1.0
8013,2.0
13561,1.0
5483,2.0
10698,1.0
18693,1.0
6158,2.0
13333,2.0
4123,3.0
7603,1.0
938,1.0
9474,3.0
3141,1.0
2263,1.0
15394,3.0
16617,2.0
12344,1.0
3858,1.0
6711,3.0
13300,2.0
3463,2.0
9407,3.0
14162,1.0
16274,1.0
1973,1.0
14737,1.0
19049,1.0
3816,0.0
547,1.0
1907,2.0
17484,3.0
16432,1.0
10610,2.0
11082,1.0
15091,3.0
15250,2.0
7100,3.0
8986,3.0
7779,2.0
5346,3.0
6557,1.0
13577,0.0
9938,2.0
5542,3.0
16255,2.0
11335,2.0
2885,3.0
9034,3.0
631,3.0
15800,0.0
10380,3.0
3351,1.0
11254,3.0
10953,1.0
19113,1.0
5730,2.0
8627,2.0
12917,2.0
14231,2.0
3742,3.0
4173,2.0
8228,1.0
6271,3.0
13068,3.0
7566,0.0
13574,2.0
18836,0.0
8696,3.0
1483,1.0
16366,1.0
9688,1.0
18085,1.0
5691,0.0
10582,2.0
18506,3.0
2638,1.0
1357,1.0
193,3.0
2864,0.0
994,3.0
9641,0.0
4480,1.0
14308,1.0
8522,3.0
17751,2.0
2396,2.0
18099,1.0
4539,0.0
13085,1.0
331,2.0
17266,2.0
18980,0.0
3304,1.0
879,2.0
1088,2.0
15010,1.0
3535,0.0
2464,0.0
18174,1.0
18368,2.0
15971,3.0
4213,1.0
16248,3.0
16203,1.0
7710,0.0
12883,3.0
13692,1.0
9500,2.0
16356,2.0
4508,1.0
12227,2.0
13433,1.0
8172,2.0
3312,2.0
18279,3.0
8298,3.0
1028,1.0
14241,3.0
462,0.0
16892,1.0
6944,2.0
3280,0.0
813,2.0
17145,2.0
503,2.0
2099,2.0
16309,2.0
17897,3.0
14612,1.0
805,1.0
6041,3.0
18733,2.0
7353,1.0
1275,1.0
14197,2.0
5753,0.0
10950,2.0
10372,3.0
4916,0.0
7767,1.0
7113,2.0
7263,1.0
2404,1.0
10049,1.0
11439,2.0
14840,1.0
1009,0.0
7160,3.0
706,3.0
5984,2.0
19069,1.0
10014,1.0
11301,1.0
10710,1.0
642,2.0
7427,1.0
18879,1.0
15820,3.0
2113,3.0
11940,1.0
11831,1.0
8997,2.0
2181,2.0
7030,2.0
14022,1.0
16066,2.0
15530,2.0
16270,2.0
14926,3.0
3919,3.0
16382,0.0
15784,2.0
9635,3.0
6106,1.0
1853,2.0
12578,1.0
14610,1.0
17920,1.0
17345,0.0
17386,2.0
13648,1.0
9153,2.0
1999,2.0
19053,3.0
12323,2.0
10728,2.0
13148,3.0
810,1.0
18283,2.0
9866,1.0
12342,1.0
16568,1.0
762,0.0
8835,0.0
16856,1.0
13839,1.0
8813,0.0
7732,0.0
502,1.0
3510,1.0
12267,1.0
1890,3.0
18845,2.0
3773,2.0
1131,2.0
8893,3.0
4987,1.0
12778,2.0
16665,0.0
9305,2.0
9402,2.0
2981,3.0
2637,2.0
48,0.0
2085,1.0
6803,1.0
16786,3.0
1108,2.0
10706,2.0
7523,3.0
3572,3.0
2674,2.0
5804,3.0
512,0.0
3661,1.0
6184,0.0
4323,2.0
9186,2.0
15054,2.0
8490,1.0
15874,3.0
513,3.0
3865,2.0
18843,0.0
12383,2.0
4983,0.0
2080,1.0
963,2.0
14884,3.0
5450,2.0
10997,3.0
16500,3.0
10480,3.0
5184,2.0
14801,1.0
4895,2.0
4790,2.0
5867,2.0
18584,1.0
12099,2.0
5122,1.0
6552,1.0
12003,1.0
640,0.0
14537,0.0
7972,3.0
5537,3.0
9800,2.0
12074,3.0
15471,1.0
5302,3.0
17388,3.0
15858,3.0
11876,3.0
9312,1.0
16640,1.0
15454,2.0
16805,2.0
11428,3.0
16580,2.0
1299,1.0
906,3.0
11206,3.0
3391,1.0
18280,3.0
16628,3.0
9603,2.0
9984,1.0
1541,0.0
11665,0.0
7627,1.0
18547,2.0
13874,0.0
16166,1.0
17200,2.0
14682,2.0
6335,2.0
4245,1.0
17544,3.0
2485,2.0
18969,2.0
9771,3.0
8499,1.0
13424,1.0
18135,1.0
12373,2.0
3828,0.0
5585,2.0
8896,3.0
10303,1.0
9280,2.0
2345,1.0
11353,2.0
15529,1.0
5657,1.0
891,3.0
621,1.0
7213,0.0
17995,1.0
10678,2.0
468,2.0
2982,3.0
18648,1.0
10792,2.0
3652,1.0
9413,3.0
9064,1.0
8179,2.0
13537,1.0
5832,0.0
16683,3.0
4815,2.0
10452,1.0
9401,2.0
16913,2.0
9011,1.0
1381,0.0
6515,3.0
9902,1.0
3487,3.0
2377,2.0
8080,1.0
11167,2.0
10025,3.0
1462,1.0
18533,3.0
5699,1.0
911,2.0
3337,2.0
2221,2.0
8199,1.0
3430,3.0
19146,3.0
16147,0.0
15618,1.0
6499,3.0
7217,0.0
7255,2.0
18829,0.0
13884,2.0
12626,1.0
4522,2.0
3565,1.0
13088,2.0
16269,1.0
3250,2.0
9600,1.0
19066,1.0
6444,0.0
13293,3.0
1535,3.0
2409,3.0
8162,2.0
18917,2.0
5640,1.0
9481,1.0
14407,0.0
14531,3.0
4556,3.0
6439,2.0
6395,1.0
1494,1.0
16875,1.0
14456,0.0
16007,3.0
11994,1.0
10339,3.0
7358,1.0
16499,1.0
10117,3.0
16910,2.0
3168,1.0
6334,2.0
10278,1.0
14211,0.0
12998,2.0
6493,0.0
4807,2.0
15638,0.0
1098,1.0
4759,3.0
6501,0.0
7773,3.0
6018,2.0
6220,2.0
322,0.0
5635,2.0
12040,1.0
2652,2.0
11977,3.0
18687,0.0
14819,2.0
7133,2.0
7609,1.0
18089,2.0
11772,3.0
2368,3.0
10519,1.0
1753,2.0
18173,2.0
18531,2.0
7869,3.0
954,1.0
12460,2.0
12044,3.0
1239,2.0
5150,3.0
12642,1.0
5941,3.0
18647,2.0
8873,2.0
18257,2.0
14918,1.0
560,1.0
15284,0.0
13281,1.0
18114,0.0
2694,1.0
10704,3.0
11334,1.0
9581,2.0
13895,3.0
17779,3.0
15141,1.0
7446,3.0
13006,3.0
19071,2.0
7587,1.0
16358,1.0
11727,2.0
4750,3.0
2235,1.0
7701,2.0
10395,2.0
7690,1.0
11922,1.0
16168,1.0
3677,0.0
12135,1.0
11251,0.0
16266,1.0
12975,2.0
17173,2.0
6694,1.0
12760,2.0
14458,3.0
6573,2.0
18033,2.0
12660,2.0
9861,3.0
6548,1.0
14485,3.0
723,2.0
8425,3.0
5303,3.0
5771,1.0
3083,2.0
11417,0.0
13406,3.0
18493,1.0
3450,1.0
753,3.0
5573,2.0
15566,0.0
2438,3.0
2785,2.0
16694,0.0
9260,2.0
18552,1.0
3676,1.0
5480,1.0
3595,3.0
7481,2.0
8523,2.0
11699,3.0
10921,2.0
9112,2.0
616,2.0
18349,1.0
11941,2.0
2286,1.0
10016,3.0
10577,1.0
4716,1.0
19184,3.0
18213,2.0
13573,0.0
10163,1.0
13782,2.0
2666,2.0
15385,2.0
11995,2.0
11505,1.0
2129,3.0
5101,0.0
6631,3.0
8288,2.0
485,0.0
1778,1.0
8608,3.0
17127,2.0
10388,2.0
12018,2.0
8018,1.0
8408,3.0
17665,1.0
3029,3.0
2711,3.0
3783,2.0
981,1.0
6757,3.0
10836,1.0
10037,1.0
17873,2.0
3132,3.0
1451,2.0
12571,2.0
18487,1.0
16113,2.0
13475,2.0
5989,0.0
6030,3.0
12449,2.0
10417,1.0
6518,3.0
4176,1.0
14515,3.0
6436,2.0
14573,1.0
14910,3.0
4548,1.0
10597,3.0
3980,1.0
7032,1.0
9725,2.0
2335,2.0
4180,1.0
26,0.0
1247,0.0
15171,3.0
19005,1.0
2509,3.0
11710,2.0
10279,1.0
2511,0.0
1075,0.0
15550,0.0
16192,3.0
17734,1.0
18105,0.0
5224,1.0
9446,2.0
11984,1.0
3070,2.0
14000,1.0
13131,0.0
18694,1.0
6760,1.0
14289,2.0
16445,1.0
1497,3.0
3536,2.0
17165,1.0
10449,3.0
12759,1.0
10224,1.0
16550,1.0
16639,3.0
6941,1.0
11446,1.0
3123,2.0
7984,0.0
12839,1.0
12555,1.0
14957,1.0
16700,3.0
18968,0.0
8302,1.0
8549,3.0
15175,2.0
453,0.0
5228,2.0
13232,1.0
8466,1.0
14150,1.0
881,0.0
2100,1.0
17293,3.0
5145,1.0
360,2.0
4739,2.0
7707,1.0
11315,2.0
7200,1.0
7075,2.0
17480,3.0
17036,0.0
3629,2.0
18857,0.0
5374,3.0
16442,1.0
4044,2.0
267,0.0
3404,2.0
16843,2.0
12596,0.0
4862,2.0
16443,2.0
3931,1.0
14061,3.0
7989,2.0
12517,2.0
9755,3.0
390,0.0
12738,1.0
13043,0.0
6871,1.0
11671,2.0
10618,1.0
13325,3.0
2323,2.0
4623,1.0
19237,3.0
3470,1.0
5870,2.0
17278,2.0
17864,1.0
4464,1.0
697,3.0
9278,3.0
2111,0.0
14375,2.0
17953,2.0
4145,3.0
13470,1.0
19039,1.0
2052,3.0
9239,3.0
9394,1.0
7195,3.0
18196,1.0
7301,2.0
2312,1.0
17251,2.0
6813,1.0
433,3.0
14644,3.0
7881,0.0
10820,3.0
3238,1.0
11474,1.0
1729,2.0
15464,1.0
10540,1.0
7356,1.0
8195,1.0
125,1.0
9922,1.0
8289,3.0
6709,2.0
10518,1.0
19046,0.0
2727,3.0
4777,0.0
13477,2.0
1765,0.0
13208,0.0
14683,1.0
7412,1.0
9358,3.0
16400,2.0
16230,2.0
9348,2.0
16058,2.0
16945,3.0
18703,2.0
1386,3.0
6593,2.0
7778,3.0
11147,2.0
4104,1.0
11946,2.0
3690,2.0
17365,1.0
12813,2.0
8046,2.0
3088,2.0
12779,2.0
1668,2.0
14451,3.0
9332,2.0
2139,2.0
12734,2.0
8833,1.0
12436,3.0
4041,0.0
11176,1.0
11347,2.0
17226,3.0
1671,0.0
3104,2.0
18681,0.0
17796,1.0
13159,3.0
854,2.0
2653,1.0
6912,3.0
18933,3.0
7638,2.0
15537,0.0
4170,3.0
6326,1.0
14330,1.0
1426,1.0
2472,1.0
9265,2.0
8015,3.0
9630,3.0
10930,3.0
4833,1.0
415,3.0
12881,0.0
16802,3.0
17728,1.0
7832,3.0
834,2.0
16985,1.0
466,1.0
6595,1.0
7752,0.0
6731,2.0
16880,2.0
17597,1.0
6510,1.0
11697,3.0
6563,0.0
14008,2.0
10137,3.0
7193,2.0
5331,2.0
10381,1.0
15766,1.0
18625,2.0
4007,3.0
14550,1.0
9969,2.0
12865,3.0
12887,2.0
1105,1.0
6841,0.0
13508,1.0
13948,2.0
11193,1.0
18705,1.0
13285,1.0
13687,1.0
13638,1.0
6410,2.0
4768,2.0
14528,1.0
19208,2.0
9648,2.0
9334,2.0
12634,2.0
2695,0.0
11345,0.0
4669,2.0
12579,2.0
6554,1.0
18339,3.0
15612,0.0
2225,2.0
18412,3.0
619,0.0
11061,0.0
10473,2.0
3002,1.0
13252,3.0
18520,0.0
2809,3.0
18978,3.0
18106,2.0
11684,3.0
19089,2.0
2790,2.0
11996,3.0
15654,3.0
17242,3.0
18719,2.0
16779,1.0
18699,2.0
15145,3.0
1005,2.0
1789,1.0
9145,1.0
9207,2.0
7543,3.0
15445,1.0
13286,2.0
11952,1.0
3080,3.0
16542,3.0
5108,3.0
13192,2.0
13848,1.0
2709,2.0
3528,2.0
1264,3.0
11968,2.0
6769,2.0
6159,3.0
16987,2.0
10600,1.0
19200,1.0
9204,3.0
12211,2.0
517,0.0
17179,2.0
6566,2.0
2027,1.0
7641,1.0
17623,2.0
7312,1.0
4363,0.0
3774,1.0
4993,2.0
9341,3.0
17280,2.0
7274,1.0
2092,1.0
6794,2.0
17588,2.0
10593,1.0
12014,2.0
10855,3.0
1966,0.0
18397,1.0
10179,1.0
14401,1.0
5246,0.0
15124,2.0
5788,1.0
10437,3.0
328,0.0
11112,2.0
13997,3.0
11120,3.0
10393,3.0
16009,2.0
6042,1.0
12713,1.0
16221,3.0
13806,0.0
13705,1.0
17371,0.0
5205,1.0
16181,1.0
10249,1.0
5973,3.0
157,1.0
8239,2.0
9123,2.0
2065,0.0
9957,2.0
11391,1.0
11614,2.0
90,2.0
6046,3.0
8029,1.0
497,2.0
7890,0.0
9069,1.0
2584,3.0
15274,0.0
1594,2.0
3208,3.0
7017,3.0
7424,1.0
6312,1.0
2855,2.0
8000,1.0
14567,1.0
8185,1.0
18604,3.0
791,1.0
12411,1.0
1127,2.0
13234,1.0
17450,1.0
7917,2.0
5030,2.0
15306,1.0
8170,1.0
6037,3.0
17651,0.0
14161,1.0
9343,2.0
14431,3.0
4152,1.0
2009,2.0
2994,2.0
12165,3.0
11123,0.0
14413,0.0
17503,1.0
5194,1.0
8235,3.0
920,2.0
10103,1.0
18228,0.0
12173,2.0
9542,2.0
14333,1.0
5860,1.0
13291,1.0
543,3.0
8761,3.0
15014,3.0
1580,1.0
10649,1.0
18605,0.0
9752,2.0
15220,2.0
5010,1.0
13250,3.0
3853,3.0
4804,1.0
6299,2.0
1965,3.0
18591,1.0
10100,2.0
6417,2.0
16116,0.0
3148,3.0
7943,2.0
7746,0.0
4475,2.0
8356,2.0
8334,3.0
9906,1.0
9118,3.0
14956,1.0
15519,3.0
5786,0.0
8655,2.0
13985,1.0
15425,1.0
5290,0.0
111,1.0
3282,2.0
2276,1.0
5620,2.0
2098,3.0
3359,2.0
13656,2.0
6665,1.0
5437,1.0
867,3.0
6952,3.0
1658,1.0
18151,0.0
1737,2.0
280,3.0
2064,0.0
11597,2.0
7293,1.0
12328,2.0
17134,2.0
19166,2.0
4729,3.0
5430,1.0
6653,2.0
2685,3.0
9055,1.0
1161,1.0
7675,3.0
10261,3.0
17647,2.0
6084,2.0
17488,2.0
10432,0.0
10981,3.0
7927,1.0
19021,3.0
2687,1.0
8119,2.0
9993,2.0
17959,1.0
3632,1.0
4731,2.0
5162,2.0
10825,1.0
12341,3.0
16253,1.0
9639,2.0
15649,1.0
6773,3.0
5683,2.0
11574,3.0
13363,3.0
3930,3.0
5910,1.0
9760,2.0
14206,1.0
9563,1.0
16824,3.0
1654,2.0
13077,2.0
5028,1.0
9452,1.0
13469,2.0
5468,1.0
12497,2.0
7285,1.0
14282,1.0
2819,3.0
8505,0.0
2106,1.0
16412,2.0
10347,1.0
16486,2.0
8118,2.0
1864,3.0
10622,1.0
5411,2.0
11111,0.0
1555,0.0
10539,2.0
18006,3.0
16476,1.0
6698,2.0
8643,2.0
10058,1.0
13408,3.0
14874,1.0
5968,1.0
18907,2.0
17846,1.0
11411,1.0
16732,0.0
15583,2.0
10184,1.0
6182,1.0
11152,2.0
4589,2.0
7758,3.0
4441,1.0
13204,2.0
18646,3.0
17789,3.0
13614,2.0
19138,2.0
12377,1.0
6875,1.0
1808,3.0
8580,2.0
10804,3.0
9814,1.0
5116,1.0
12337,3.0
4285,2.0
1126,3.0
8729,2.0
18067,2.0
578,1.0
10313,2.0
17804,3.0
3550,1.0
7563,1.0
7240,1.0
12824,1.0
5057,0.0
5142,2.0
4969,2.0
1784,3.0
17498,2.0
12504,1.0
14344,3.0
4279,2.0
1151,2.0
6141,1.0
7967,0.0
17615,2.0
8391,1.0
5506,2.0
8178,3.0
1583,3.0
